id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,action_response
22,learning,1,both,posterior,0.01,music,chrome,1870,600,1920,1080,FALSE,problem solving,i just chose an action out of the 2 that would determine a solution,one of the questions about all 3 toys was a little incomplete and left way too open-ended to make an informed decision so i shot down the middle,32,m,english,265.811,33.913,3,handle
22,learning,100,handle,posterior,0.98,music,chrome,1870,600,1920,1080,FALSE,problem solving,i just chose an action out of the 2 that would determine a solution,one of the questions about all 3 toys was a little incomplete and left way too open-ended to make an informed decision so i shot down the middle,32,m,english,265.811,33.913,3,handle
22,learning,1,button,posterior,0.01,music,chrome,1870,600,1920,1080,FALSE,problem solving,i just chose an action out of the 2 that would determine a solution,one of the questions about all 3 toys was a little incomplete and left way too open-ended to make an informed decision so i shot down the middle,32,m,english,265.811,33.913,3,handle
23,presentation,83,both,posterior,0.61,light,chrome,877,922,1920,1080,FALSE,to see how people think this toy should work.,"i felt that because it showed both features off the toy, that it was the best option.",no,21,m,english,200.84,29.087,3,both
23,presentation,36,button,posterior,0.265,light,chrome,877,922,1920,1080,FALSE,to see how people think this toy should work.,"i felt that because it showed both features off the toy, that it was the best option.",no,21,m,english,200.84,29.087,3,both
23,presentation,17,handle,posterior,0.125,light,chrome,877,922,1920,1080,FALSE,to see how people think this toy should work.,"i felt that because it showed both features off the toy, that it was the best option.",no,21,m,english,200.84,29.087,3,both
24,presentation,1,both,posterior,0.01,light,chrome,1853,949,1920,1080,FALSE,not sure,i pulled the hand because it was the first option from left to right. odds were pretty small that you needed to pull the handle and press the button.,,31,m,english,268.904,36.836,3,handle
24,presentation,1,button,posterior,0.01,light,chrome,1853,949,1920,1080,FALSE,not sure,i pulled the hand because it was the first option from left to right. odds were pretty small that you needed to pull the handle and press the button.,,31,m,english,268.904,36.836,3,handle
24,presentation,100,handle,posterior,0.98,light,chrome,1853,949,1920,1080,FALSE,not sure,i pulled the hand because it was the first option from left to right. odds were pretty small that you needed to pull the handle and press the button.,,31,m,english,268.904,36.836,3,handle
25,nogoal,1,handle,posterior,0.01,light,firefox,1853,987,1920,1080,FALSE,not sure,i feel like it gives me the best shot at figuring out what is what,thanks,59,male,english,265.905,19.82,3,both
25,nogoal,100,both,posterior,0.98,light,firefox,1853,987,1920,1080,FALSE,not sure,i feel like it gives me the best shot at figuring out what is what,thanks,59,male,english,265.905,19.82,3,both
25,nogoal,1,button,posterior,0.01,light,firefox,1853,987,1920,1080,FALSE,not sure,i feel like it gives me the best shot at figuring out what is what,thanks,59,male,english,265.905,19.82,3,both
26,nogoal,39,both,posterior,0.333,light,chrome,1657,600,1707,960,FALSE,"the survey was about decision making, but i have no idea what it is measuring specifically. ",i selected the action because it was one of the two available choices that would enable me to see how the toy worked.,"no, everything seemed fine.",29,f,english,444.28,38.368,3,button
26,nogoal,39,button,posterior,0.333,light,chrome,1657,600,1707,960,FALSE,"the survey was about decision making, but i have no idea what it is measuring specifically. ",i selected the action because it was one of the two available choices that would enable me to see how the toy worked.,"no, everything seemed fine.",29,f,english,444.28,38.368,3,button
26,nogoal,39,handle,posterior,0.333,light,chrome,1657,600,1707,960,FALSE,"the survey was about decision making, but i have no idea what it is measuring specifically. ",i selected the action because it was one of the two available choices that would enable me to see how the toy worked.,"no, everything seemed fine.",29,f,english,444.28,38.368,3,button
27,learning,100,button,posterior,0.98,light,chrome,1533,600,1600,900,FALSE,how people solve the previous problem.,"because it would narrow the selection down to either being the toy that has music turn on, or the light turn on when the button is pressed, and if nothing happened it is the one that requires both the button and the lever to be pulled to do anything.",,21,m,english,273.998,60.039,3,button
27,learning,1,handle,posterior,0.01,light,chrome,1533,600,1600,900,FALSE,how people solve the previous problem.,"because it would narrow the selection down to either being the toy that has music turn on, or the light turn on when the button is pressed, and if nothing happened it is the one that requires both the button and the lever to be pulled to do anything.",,21,m,english,273.998,60.039,3,button
27,learning,1,both,posterior,0.01,light,chrome,1533,600,1600,900,FALSE,how people solve the previous problem.,"because it would narrow the selection down to either being the toy that has music turn on, or the light turn on when the button is pressed, and if nothing happened it is the one that requires both the button and the lever to be pulled to do anything.",,21,m,english,273.998,60.039,3,button
28,nogoal,88,button,posterior,0.321,music,chrome,1093,925,1920,1080,FALSE,"prediciton and thinking outside the ""toy"" box",because doing both would guarantee that you would produce the effects.,very well done and clear,33,f,english,149.414,23.63,3,both
28,nogoal,92,handle,posterior,0.336,music,chrome,1093,925,1920,1080,FALSE,"prediciton and thinking outside the ""toy"" box",because doing both would guarantee that you would produce the effects.,very well done and clear,33,f,english,149.414,23.63,3,both
28,nogoal,94,both,posterior,0.343,music,chrome,1093,925,1920,1080,FALSE,"prediciton and thinking outside the ""toy"" box",because doing both would guarantee that you would produce the effects.,very well done and clear,33,f,english,149.414,23.63,3,both
29,learning,76,handle,posterior,0.442,music,firefox,1870,600,1920,1080,FALSE,testing people,"it could only be one of two things, so i chose it.",no,24,m,english,130.174,16.95,3,handle
29,learning,77,button,posterior,0.448,music,firefox,1870,600,1920,1080,FALSE,testing people,"it could only be one of two things, so i chose it.",no,24,m,english,130.174,16.95,3,handle
29,learning,19,both,posterior,0.11,music,firefox,1870,600,1920,1080,FALSE,testing people,"it could only be one of two things, so i chose it.",no,24,m,english,130.174,16.95,3,handle
30,performance,50,both,posterior,0.329,music,chrome,1299,600,1366,768,FALSE,"how people think about things, problem solve","i knew pulling the lever and pushing the button will always make the music play, even if it turned on the light too, it will still play music",no,36,f,english,210.865,23.875,3,both
30,performance,51,button,posterior,0.336,music,chrome,1299,600,1366,768,FALSE,"how people think about things, problem solve","i knew pulling the lever and pushing the button will always make the music play, even if it turned on the light too, it will still play music",no,36,f,english,210.865,23.875,3,both
30,performance,51,handle,posterior,0.336,music,chrome,1299,600,1366,768,FALSE,"how people think about things, problem solve","i knew pulling the lever and pushing the button will always make the music play, even if it turned on the light too, it will still play music",no,36,f,english,210.865,23.875,3,both
31,performance,50,handle,posterior,0.427,music,chrome,1597,600,1920,1080,FALSE,"just what i'd do when faced with an unknown set of controls, i guess","it was the most complete action, in a sense - if anything was going to work, activating all the controls would","no, it was all fine",46,m,english,168.755,14.619,3,both
31,performance,17,both,posterior,0.145,music,chrome,1597,600,1920,1080,FALSE,"just what i'd do when faced with an unknown set of controls, i guess","it was the most complete action, in a sense - if anything was going to work, activating all the controls would","no, it was all fine",46,m,english,168.755,14.619,3,both
31,performance,50,button,posterior,0.427,music,chrome,1597,600,1920,1080,FALSE,"just what i'd do when faced with an unknown set of controls, i guess","it was the most complete action, in a sense - if anything was going to work, activating all the controls would","no, it was all fine",46,m,english,168.755,14.619,3,both
32,performance,2,handle,posterior,0.014,light,chrome,1119,954,1920,1080,FALSE,n/a,the light needed to come on so one doing both pulling the handle and pressing the button would do that. ,no,25,f,english,1257.302,797.439,3,both
32,performance,98,both,posterior,0.695,light,chrome,1119,954,1920,1080,FALSE,n/a,the light needed to come on so one doing both pulling the handle and pressing the button would do that. ,no,25,f,english,1257.302,797.439,3,both
32,performance,41,button,posterior,0.291,light,chrome,1119,954,1920,1080,FALSE,n/a,the light needed to come on so one doing both pulling the handle and pressing the button would do that. ,no,25,f,english,1257.302,797.439,3,both
33,nogoal,1,handle,posterior,0.01,music,chrome,1533,769,1600,900,FALSE,choices,one chance to play so play both,thank you,45,female,english,365.664,89.803,3,both
33,nogoal,100,both,posterior,0.98,music,chrome,1533,769,1600,900,FALSE,choices,one chance to play so play both,thank you,45,female,english,365.664,89.803,3,both
33,nogoal,1,button,posterior,0.01,music,chrome,1533,769,1600,900,FALSE,choices,one chance to play so play both,thank you,45,female,english,365.664,89.803,3,both
34,nogoal,89,both,posterior,0.724,light,chrome,1299,600,1366,768,FALSE,unsure,"if the light didnt turn on when the button was pushed, it had to be the one that needed both to turn it on.",nothing,24,m,english,191.005,26.879,2,button
34,nogoal,17,handle,posterior,0.138,light,chrome,1299,600,1366,768,FALSE,unsure,"if the light didnt turn on when the button was pushed, it had to be the one that needed both to turn it on.",nothing,24,m,english,191.005,26.879,2,button
34,nogoal,17,button,posterior,0.138,light,chrome,1299,600,1366,768,FALSE,unsure,"if the light didnt turn on when the button was pushed, it had to be the one that needed both to turn it on.",nothing,24,m,english,191.005,26.879,2,button
35,performance,100,button,posterior,0.98,music,chrome,980,888,1920,1080,FALSE,figuring out what to pull or push,by pushing one button it would tell me exactly which ones it wasn't,nothing,31,m,english,88.888,8.031,3,button
35,performance,1,both,posterior,0.01,music,chrome,980,888,1920,1080,FALSE,figuring out what to pull or push,by pushing one button it would tell me exactly which ones it wasn't,nothing,31,m,english,88.888,8.031,3,button
35,performance,1,handle,posterior,0.01,music,chrome,980,888,1920,1080,FALSE,figuring out what to pull or push,by pushing one button it would tell me exactly which ones it wasn't,nothing,31,m,english,88.888,8.031,3,button
36,nogoal,23,button,posterior,0.184,music,chrome,1299,600,1366,768,FALSE,observing which action provided what result,to turn the light on and play music,,30,f,english,211.967,32.927,2,both
36,nogoal,24,handle,posterior,0.192,music,chrome,1299,600,1366,768,FALSE,observing which action provided what result,to turn the light on and play music,,30,f,english,211.967,32.927,2,both
36,nogoal,78,both,posterior,0.624,music,chrome,1299,600,1366,768,FALSE,observing which action provided what result,to turn the light on and play music,,30,f,english,211.967,32.927,2,both
37,presentation,8,handle,posterior,0.057,light,chrome,1373,769,1440,900,FALSE,understanding how toys operate?,i wanted both the light and the music to play at once. ,no,28,f,english,234.869,23.46,2,both
37,presentation,95,both,posterior,0.674,light,chrome,1373,769,1440,900,FALSE,understanding how toys operate?,i wanted both the light and the music to play at once. ,no,28,f,english,234.869,23.46,2,both
37,presentation,38,button,posterior,0.27,light,chrome,1373,769,1440,900,FALSE,understanding how toys operate?,i wanted both the light and the music to play at once. ,no,28,f,english,234.869,23.46,2,both
38,nogoal,19,handle,posterior,0.151,music,chrome,1798,1021,1680,1050,FALSE,no idea,i like music,,39,m,english,232.12,62.963,2,button
38,nogoal,18,both,posterior,0.143,music,chrome,1798,1021,1680,1050,FALSE,no idea,i like music,,39,m,english,232.12,62.963,2,button
38,nogoal,89,button,posterior,0.706,music,chrome,1798,1021,1680,1050,FALSE,no idea,i like music,,39,m,english,232.12,62.963,2,button
39,nogoal,28,both,posterior,0.206,music,safari,508,600,320,568,TRUE,how to design a toy,to make sure that it worked...both options at the same time are better than trying twice,a little more explanation for the unlikely and likely questions,38,f,english,605.339,124.122,3,both
39,nogoal,18,handle,posterior,0.132,music,safari,508,600,320,568,TRUE,how to design a toy,to make sure that it worked...both options at the same time are better than trying twice,a little more explanation for the unlikely and likely questions,38,f,english,605.339,124.122,3,both
39,nogoal,90,button,posterior,0.662,music,safari,508,600,320,568,TRUE,how to design a toy,to make sure that it worked...both options at the same time are better than trying twice,a little more explanation for the unlikely and likely questions,38,f,english,605.339,124.122,3,both
40,performance,48,handle,posterior,0.485,light,chrome,1073,1106,1536,864,FALSE,i don't know,previously i was told that doing both would work,,59,f ,english,277.431,27.658,3,both
40,performance,50,button,posterior,0.505,light,chrome,1073,1106,1536,864,FALSE,i don't know,previously i was told that doing both would work,,59,f ,english,277.431,27.658,3,both
40,performance,1,both,posterior,0.01,light,chrome,1073,1106,1536,864,FALSE,i don't know,previously i was told that doing both would work,,59,f ,english,277.431,27.658,3,both
41,learning,17,handle,posterior,0.254,light,chrome,1299,600,1366,768,FALSE,instincts,it felt right,work,30,m,english,231.789,51.621,3,button
41,learning,23,button,posterior,0.343,light,chrome,1299,600,1366,768,FALSE,instincts,it felt right,work,30,m,english,231.789,51.621,3,button
41,learning,27,both,posterior,0.403,light,chrome,1299,600,1366,768,FALSE,instincts,it felt right,work,30,m,english,231.789,51.621,3,button
42,presentation,51,both,posterior,0.327,music,chrome,1870,600,1920,1080,FALSE,reasoning?,"i knew the toy would do both functions, regardless of which type it was.",,36,f,english,164.543,14.662,3,both
42,presentation,53,handle,posterior,0.34,music,chrome,1870,600,1920,1080,FALSE,reasoning?,"i knew the toy would do both functions, regardless of which type it was.",,36,f,english,164.543,14.662,3,both
42,presentation,52,button,posterior,0.333,music,chrome,1870,600,1920,1080,FALSE,reasoning?,"i knew the toy would do both functions, regardless of which type it was.",,36,f,english,164.543,14.662,3,both
43,nogoal,100,handle,posterior,0.427,music,chrome,1390,803,1440,900,FALSE,attention and reasoning,every time pressing both played both,no,25,m,english,156.984,20.882,2,both
43,nogoal,34,button,posterior,0.145,music,chrome,1390,803,1440,900,FALSE,attention and reasoning,every time pressing both played both,no,25,m,english,156.984,20.882,2,both
43,nogoal,100,both,posterior,0.427,music,chrome,1390,803,1440,900,FALSE,attention and reasoning,every time pressing both played both,no,25,m,english,156.984,20.882,2,both
44,learning,23,button,posterior,0.205,music,chrome,985,902,1680,1050,FALSE,not sure,just seemed right to me,no,32,f,english,247.13,18.198,2,handle
44,learning,1,both,posterior,0.009,music,chrome,985,902,1680,1050,FALSE,not sure,just seemed right to me,no,32,f,english,247.13,18.198,2,handle
44,learning,88,handle,posterior,0.786,music,chrome,985,902,1680,1050,FALSE,not sure,just seemed right to me,no,32,f,english,247.13,18.198,2,handle
45,presentation,36,both,posterior,0.324,light,chrome,1342,1032,1920,1200,FALSE,how we reason without having full information about something.,because it guaranteed the light would turn on and music would play no matter which toy it was.,,34,m,english,200.847,19.172,3,both
45,presentation,37,button,posterior,0.333,light,chrome,1342,1032,1920,1200,FALSE,how we reason without having full information about something.,because it guaranteed the light would turn on and music would play no matter which toy it was.,,34,m,english,200.847,19.172,3,both
45,presentation,38,handle,posterior,0.342,light,chrome,1342,1032,1920,1200,FALSE,how we reason without having full information about something.,because it guaranteed the light would turn on and music would play no matter which toy it was.,,34,m,english,200.847,19.172,3,both
46,learning,34,button,posterior,0.202,music,chrome,1373,834,1440,900,FALSE,peoples perceptions ,i believe it is the most likely,i hope my data helps! :),20,male,english,2004.126,91.012,3,both
46,learning,38,both,posterior,0.226,music,chrome,1373,834,1440,900,FALSE,peoples perceptions ,i believe it is the most likely,i hope my data helps! :),20,male,english,2004.126,91.012,3,both
46,learning,96,handle,posterior,0.571,music,chrome,1373,834,1440,900,FALSE,peoples perceptions ,i believe it is the most likely,i hope my data helps! :),20,male,english,2004.126,91.012,3,both
47,presentation,34,handle,posterior,0.34,light,chrome,1230,703,1280,800,FALSE,pulling handles and pushing buttons,it was a guess,,51,m,english,322.167,24.609,3,both
47,presentation,33,button,posterior,0.33,light,chrome,1230,703,1280,800,FALSE,pulling handles and pushing buttons,it was a guess,,51,m,english,322.167,24.609,3,both
47,presentation,33,both,posterior,0.33,light,chrome,1230,703,1280,800,FALSE,pulling handles and pushing buttons,it was a guess,,51,m,english,322.167,24.609,3,both
48,nogoal,79,handle,posterior,0.319,light,safari,509,600,375,667,TRUE,how people process new device instructions. ,i knew this actions was most likely to make both occur in any of the toy types. ,"no, i enjoyed the study",32,female,english,230.192,27.475,3,both
48,nogoal,69,button,posterior,0.278,light,safari,509,600,375,667,TRUE,how people process new device instructions. ,i knew this actions was most likely to make both occur in any of the toy types. ,"no, i enjoyed the study",32,female,english,230.192,27.475,3,both
48,nogoal,100,both,posterior,0.403,light,safari,509,600,375,667,TRUE,how people process new device instructions. ,i knew this actions was most likely to make both occur in any of the toy types. ,"no, i enjoyed the study",32,female,english,230.192,27.475,3,both
49,nogoal,69,handle,posterior,0.377,light,chrome,955,600,1280,720,FALSE,how we problem solve,"i probably should have picked differently if my goal was to discover which toy it was, but i picked the option that gave the most exciting result - lights and music.",,37,f,english,419.984,29.596,3,both
49,nogoal,51,both,posterior,0.279,light,chrome,955,600,1280,720,FALSE,how we problem solve,"i probably should have picked differently if my goal was to discover which toy it was, but i picked the option that gave the most exciting result - lights and music.",,37,f,english,419.984,29.596,3,both
49,nogoal,63,button,posterior,0.344,light,chrome,955,600,1280,720,FALSE,how we problem solve,"i probably should have picked differently if my goal was to discover which toy it was, but i picked the option that gave the most exciting result - lights and music.",,37,f,english,419.984,29.596,3,both
50,presentation,92,both,posterior,0.474,light,chrome,1299,662,1366,768,FALSE,how people work under pressure.,so i wouldn't have to guess and make a good impression.,great  study.,27,m,english,1439.17,37.99,2,both
50,presentation,23,handle,posterior,0.119,light,chrome,1299,662,1366,768,FALSE,how people work under pressure.,so i wouldn't have to guess and make a good impression.,great  study.,27,m,english,1439.17,37.99,2,both
50,presentation,79,button,posterior,0.407,light,chrome,1299,662,1366,768,FALSE,how people work under pressure.,so i wouldn't have to guess and make a good impression.,great  study.,27,m,english,1439.17,37.99,2,both
51,learning,19,handle,posterior,0.112,music,chrome,1853,949,1920,1080,FALSE,figuring out if a lever is more common for a light over a button. basically avoiding confusion while making a toy.,almost all speakers require a button to turned on,make an actual diagram of a toy. it looked liked a cave man bop it prototype,23,male,english,754.726,77.529,1,button
51,learning,50,both,posterior,0.296,music,chrome,1853,949,1920,1080,FALSE,figuring out if a lever is more common for a light over a button. basically avoiding confusion while making a toy.,almost all speakers require a button to turned on,make an actual diagram of a toy. it looked liked a cave man bop it prototype,23,male,english,754.726,77.529,1,button
51,learning,100,button,posterior,0.592,music,chrome,1853,949,1920,1080,FALSE,figuring out if a lever is more common for a light over a button. basically avoiding confusion while making a toy.,almost all speakers require a button to turned on,make an actual diagram of a toy. it looked liked a cave man bop it prototype,23,male,english,754.726,77.529,1,button
52,nogoal,33,handle,posterior,0.337,music,chrome,1221,632,1280,800,FALSE,logic and reasoning ,"i knew it would cause the toy to work, no matter which it was. ",thanks!,27,female,english,193.378,28.191,3,both
52,nogoal,32,both,posterior,0.327,music,chrome,1221,632,1280,800,FALSE,logic and reasoning ,"i knew it would cause the toy to work, no matter which it was. ",thanks!,27,female,english,193.378,28.191,3,both
52,nogoal,33,button,posterior,0.337,music,chrome,1221,632,1280,800,FALSE,logic and reasoning ,"i knew it would cause the toy to work, no matter which it was. ",thanks!,27,female,english,193.378,28.191,3,both
53,presentation,39,handle,posterior,0.248,music,chrome,1843,960,1920,1080,FALSE,how people find solutions to complex problems.,"if the toy was either model, pressing the button and pulling the lever at the same time would activate something.",no,45,m,english,198.555,23.814,2,both
53,presentation,60,button,posterior,0.382,music,chrome,1843,960,1920,1080,FALSE,how people find solutions to complex problems.,"if the toy was either model, pressing the button and pulling the lever at the same time would activate something.",no,45,m,english,198.555,23.814,2,both
53,presentation,58,both,posterior,0.369,music,chrome,1843,960,1920,1080,FALSE,how people find solutions to complex problems.,"if the toy was either model, pressing the button and pulling the lever at the same time would activate something.",no,45,m,english,198.555,23.814,2,both
54,learning,100,handle,posterior,0.98,music,chrome,1299,637,1366,768,FALSE,compare children's likes to adult likes.,levers are rare as an adult because i never go to casinos so they seem more like a novelty.,"nothing, only that the music surprised me.",48,f,english,413.306,91.419,3,handle
54,learning,1,button,posterior,0.01,music,chrome,1299,637,1366,768,FALSE,compare children's likes to adult likes.,levers are rare as an adult because i never go to casinos so they seem more like a novelty.,"nothing, only that the music surprised me.",48,f,english,413.306,91.419,3,handle
54,learning,1,both,posterior,0.01,music,chrome,1299,637,1366,768,FALSE,compare children's likes to adult likes.,levers are rare as an adult because i never go to casinos so they seem more like a novelty.,"nothing, only that the music surprised me.",48,f,english,413.306,91.419,3,handle
55,nogoal,86,handle,posterior,0.47,light,chrome,840,708,1536,864,FALSE,i don't know,becasue it did both at once and hedged the bet,no,28,f,english,124.843,13.771,2,both
55,nogoal,11,both,posterior,0.06,light,chrome,840,708,1536,864,FALSE,i don't know,becasue it did both at once and hedged the bet,no,28,f,english,124.843,13.771,2,both
55,nogoal,86,button,posterior,0.47,light,chrome,840,708,1536,864,FALSE,i don't know,becasue it did both at once and hedged the bet,no,28,f,english,124.843,13.771,2,both
56,nogoal,100,button,posterior,0.98,music,chrome,1853,974,1920,1080,FALSE,problem solving skills,if i had chosen both the button and handle it could have still been anyone of the three toys becuase i wouldn't know if the button or handle had produced the effect.  by choosing either the button or the handle i was able to isolate what that button controlled.,,29,female,english,257.71,37.646,3,button
56,nogoal,1,handle,posterior,0.01,music,chrome,1853,974,1920,1080,FALSE,problem solving skills,if i had chosen both the button and handle it could have still been anyone of the three toys becuase i wouldn't know if the button or handle had produced the effect.  by choosing either the button or the handle i was able to isolate what that button controlled.,,29,female,english,257.71,37.646,3,button
56,nogoal,1,both,posterior,0.01,music,chrome,1853,974,1920,1080,FALSE,problem solving skills,if i had chosen both the button and handle it could have still been anyone of the three toys becuase i wouldn't know if the button or handle had produced the effect.  by choosing either the button or the handle i was able to isolate what that button controlled.,,29,female,english,257.71,37.646,3,button
57,performance,67,handle,posterior,0.328,music,chrome,1470,759,1536,864,FALSE,not sure.,because i had twice the chance it would play music,,36,f,english,135.783,16.804,3,both
57,performance,69,both,posterior,0.338,music,chrome,1470,759,1536,864,FALSE,not sure.,because i had twice the chance it would play music,,36,f,english,135.783,16.804,3,both
57,performance,68,button,posterior,0.333,music,chrome,1470,759,1536,864,FALSE,not sure.,because i had twice the chance it would play music,,36,f,english,135.783,16.804,3,both
58,performance,25,button,posterior,0.298,music,chrome,932,600,1080,1920,FALSE,to see if people figured out that the percentages didn't change,because i knew it would do the action no matter what if i did both,no,39,f,english,154.051,18.401,3,both
58,performance,28,handle,posterior,0.333,music,chrome,932,600,1080,1920,FALSE,to see if people figured out that the percentages didn't change,because i knew it would do the action no matter what if i did both,no,39,f,english,154.051,18.401,3,both
58,performance,31,both,posterior,0.369,music,chrome,932,600,1080,1920,FALSE,to see if people figured out that the percentages didn't change,because i knew it would do the action no matter what if i did both,no,39,f,english,154.051,18.401,3,both
59,presentation,79,handle,posterior,0.387,music,safari,1390,600,1440,900,FALSE,not sure ,pulling the handling and playing the music and light at the sometime would make the toy more attractive,,1979,f,english,283.207,22.821,2,both
59,presentation,78,button,posterior,0.382,music,safari,1390,600,1440,900,FALSE,not sure ,pulling the handling and playing the music and light at the sometime would make the toy more attractive,,1979,f,english,283.207,22.821,2,both
59,presentation,47,both,posterior,0.23,music,safari,1390,600,1440,900,FALSE,not sure ,pulling the handling and playing the music and light at the sometime would make the toy more attractive,,1979,f,english,283.207,22.821,2,both
60,presentation,82,both,posterior,0.335,music,firefox,1434,600,1920,1080,FALSE,how people make decisions?,all 3 choices did *something* when performing both actions at once so it was the safest bet,n/a,33,f,english,169.01,14.393,3,both
60,presentation,81,button,posterior,0.331,music,firefox,1434,600,1920,1080,FALSE,how people make decisions?,all 3 choices did *something* when performing both actions at once so it was the safest bet,n/a,33,f,english,169.01,14.393,3,both
60,presentation,82,handle,posterior,0.335,music,firefox,1434,600,1920,1080,FALSE,how people make decisions?,all 3 choices did *something* when performing both actions at once so it was the safest bet,n/a,33,f,english,169.01,14.393,3,both
61,performance,100,handle,posterior,0.98,music,chrome,981,888,1920,1080,FALSE,choosing toys,it would allow me to narrow down the exact toy,nothign,35,f,english,161.928,8.413,3,handle
61,performance,1,both,posterior,0.01,music,chrome,981,888,1920,1080,FALSE,choosing toys,it would allow me to narrow down the exact toy,nothign,35,f,english,161.928,8.413,3,handle
61,performance,1,button,posterior,0.01,music,chrome,981,888,1920,1080,FALSE,choosing toys,it would allow me to narrow down the exact toy,nothign,35,f,english,161.928,8.413,3,handle
62,learning,1,button,posterior,0.01,music,firefox,908,600,1920,1080,FALSE,logical reasoning,"because if by pulling the lever, the light turned on, that means lever = light. if by pulling the lever, music plays, lever = music. and if nothing happens, that means you need to do both actions to get an effect.",no,22,f,english,213.038,47.955,2,handle
62,learning,100,handle,posterior,0.98,music,firefox,908,600,1920,1080,FALSE,logical reasoning,"because if by pulling the lever, the light turned on, that means lever = light. if by pulling the lever, music plays, lever = music. and if nothing happens, that means you need to do both actions to get an effect.",no,22,f,english,213.038,47.955,2,handle
62,learning,1,both,posterior,0.01,music,firefox,908,600,1920,1080,FALSE,logical reasoning,"because if by pulling the lever, the light turned on, that means lever = light. if by pulling the lever, music plays, lever = music. and if nothing happens, that means you need to do both actions to get an effect.",no,22,f,english,213.038,47.955,2,handle
63,learning,12,handle,posterior,0.104,light,chrome,1390,741,1440,900,FALSE,consumer thoughts about new product and its usability,because its the action the requires you use the handle and button,no,23,m,english,164.509,23.882,3,handle
63,learning,71,both,posterior,0.617,light,chrome,1390,741,1440,900,FALSE,consumer thoughts about new product and its usability,because its the action the requires you use the handle and button,no,23,m,english,164.509,23.882,3,handle
63,learning,32,button,posterior,0.278,light,chrome,1390,741,1440,900,FALSE,consumer thoughts about new product and its usability,because its the action the requires you use the handle and button,no,23,m,english,164.509,23.882,3,handle
64,performance,26,handle,posterior,0.128,music,chrome,1299,662,1366,768,FALSE,observation,because only 1 design has no effect when both were pulled.,"no, this was fun!",34,f,english,375.554,109.019,3,both
64,performance,88,button,posterior,0.433,music,chrome,1299,662,1366,768,FALSE,observation,because only 1 design has no effect when both were pulled.,"no, this was fun!",34,f,english,375.554,109.019,3,both
64,performance,89,both,posterior,0.438,music,chrome,1299,662,1366,768,FALSE,observation,because only 1 design has no effect when both were pulled.,"no, this was fun!",34,f,english,375.554,109.019,3,both
65,performance,92,both,posterior,0.579,light,chrome,1449,600,1536,864,FALSE,using logic in the absence of clear labels,"because only the handle and the button appears to make the light go on, only when used in combination",no,39,f,english,222.239,24.151,2,both
65,performance,66,button,posterior,0.415,light,chrome,1449,600,1536,864,FALSE,using logic in the absence of clear labels,"because only the handle and the button appears to make the light go on, only when used in combination",no,39,f,english,222.239,24.151,2,both
65,performance,1,handle,posterior,0.006,light,chrome,1449,600,1536,864,FALSE,using logic in the absence of clear labels,"because only the handle and the button appears to make the light go on, only when used in combination",no,39,f,english,222.239,24.151,2,both
66,nogoal,100,both,posterior,0.498,light,chrome,1120,600,1920,1080,FALSE,testing memory,it seemed the most obvious,,66,female,english,637.322,11.609,2,both
66,nogoal,100,handle,posterior,0.498,light,chrome,1120,600,1920,1080,FALSE,testing memory,it seemed the most obvious,,66,female,english,637.322,11.609,2,both
66,nogoal,1,button,posterior,0.005,light,chrome,1120,600,1920,1080,FALSE,testing memory,it seemed the most obvious,,66,female,english,637.322,11.609,2,both
67,learning,83,both,posterior,0.316,light,chrome,891,964,1920,1080,FALSE,to understand the decisions we make about a new device.,it would let me know if it turn something on or not and if it requires for two action to happen at the same time.,"everything was perfectly clear, i did not encounter any problems.",30,m,english,747.822,45.301,3,button
67,learning,94,handle,posterior,0.357,light,chrome,891,964,1920,1080,FALSE,to understand the decisions we make about a new device.,it would let me know if it turn something on or not and if it requires for two action to happen at the same time.,"everything was perfectly clear, i did not encounter any problems.",30,m,english,747.822,45.301,3,button
67,learning,86,button,posterior,0.327,light,chrome,891,964,1920,1080,FALSE,to understand the decisions we make about a new device.,it would let me know if it turn something on or not and if it requires for two action to happen at the same time.,"everything was perfectly clear, i did not encounter any problems.",30,m,english,747.822,45.301,3,button
68,nogoal,7,both,posterior,0.061,music,chrome,1853,959,1920,1080,FALSE,how intuitive we are?,it seemed intuitive,,40,male,english,434.86,47.181,3,button
68,nogoal,92,handle,posterior,0.807,music,chrome,1853,959,1920,1080,FALSE,how intuitive we are?,it seemed intuitive,,40,male,english,434.86,47.181,3,button
68,nogoal,15,button,posterior,0.132,music,chrome,1853,959,1920,1080,FALSE,how intuitive we are?,it seemed intuitive,,40,male,english,434.86,47.181,3,button
69,learning,50,button,posterior,0.25,light,chrome,340,600,360,640,TRUE,not sure,"i just chose one, i was probably over thinking it",the arrows are confusing ,30,female ,english ,640.842,158.906,2,both
69,learning,100,both,posterior,0.5,light,chrome,340,600,360,640,TRUE,not sure,"i just chose one, i was probably over thinking it",the arrows are confusing ,30,female ,english ,640.842,158.906,2,both
69,learning,50,handle,posterior,0.25,light,chrome,340,600,360,640,TRUE,not sure,"i just chose one, i was probably over thinking it",the arrows are confusing ,30,female ,english ,640.842,158.906,2,both
